Tender ID :,Tender Title :,Work Description,Organisation Chain,Title,Tender Value in ₹,Tender Ref No :,Publish Date,Bid Validity(Days),Is Multi Currency Allowed For BOQ,Bid Opening Date,Tender Category,Tender Type,Form of contract,Product Category,Allow Two Stage Bidding,Allow Preferential Bidder,Payment Mode,Status,Contract Date :,Awarded Value,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,month
21538,"CONSTRUCTION OF U/G DRAIN & PCC ROAD H/O LALA CHOWHAN TO H/O 
SANJAY JI UNDER W-35 OF PMC","CONSTRUCTION OF U/G DRAIN & PCC ROAD H/O LALA CHOWHAN TO H/O 
SANJAY JI UNDER W-35 OF PMC",538.1517.1545.,"CONSTRUCTION OF U/G DRAIN & PCC ROAD H/O LALA CHOWHAN TO H/O 
SANJAY JI UNDER W-35 OF PMC",888500.0,"01/E/KAN/2022-23, Group No.-22",2022-04-28,180,INR,,101,101,1557,1545,1,N,,7,28-04-2022,888500.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
20645,Construction of PCC Road & U/G drain from Jogendra Ji to Shyam ji in Viuvekanand Road no-02 in ward no-08,Construction of PCC Road & U/G drain from Jogendra Ji to Shyam ji in Viuvekanand Road no-02 in ward no-08,538.1517.1546.,Construction of PCC Road & U/G drain from Jogendra Ji to Shyam ji in Viuvekanand Road no-02 in ward no-08,189301.0,NIT NO-07/E/PATLIPUTRA /2022 Gr-21,2022-04-04,180,INR,,101,101,1557,1546,1,N,,6,02-04-2022,189301.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
20857,The Work of Draining the Drain through the Thakur Chowk to Mubarak pur Devniya Nala under Nagar Parishad Danapur Nizamat.,The Work of Draining the Drain through the Thakur Chowk to Mubarak pur Devniya Nala under Nagar Parishad Danapur Nizamat.,538.800.1334.,The Work of Draining the Drain through the Thakur Chowk to Mubarak pur Devniya Nala under Nagar Parishad Danapur Nizamat.,726900.0,MCD-NIT-01/2022-23-GR-03,2022-04-13,120,INR,,101,101,1557,1334,1,N,,7,13-04-2022,726900.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
20871,NIT14/2021-22/MID/Kaimur/gr-23,Renovation of Kulbul Soti Check Dam Scheme,538.1420.1422.1425.1438.,NIT14/2021-22/MID/Kaimur/gr-23,7722379.0,NIT14/2021-22/MID/KAIMUR/GR No-23,2022-04-13,120,INR,,101,101,1557,1438,2,N,,7,13-04-2022,7722379.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 1, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Repair and Restoration,2022_04
20655,Construction of PCC Road and U/G drain in Anand bihar Colony Road no-02 from Manokamana Mandir to Shanti Sigh house in in ward no-02,Construction of PCC Road and U/G drain in Anand bihar Colony Road no-02 from Manokamana Mandir to Shanti Sigh house in in ward no-02,538.1517.1546.,Construction of PCC Road and U/G drain in Anand bihar Colony Road no-02 from Manokamana Mandir to Shanti Sigh house in in ward no-02,1889000.0,NIT NO-07/E/PATLIPUTRA /2022 Gr-31,2022-04-04,180,INR,,101,101,1557,1546,1,N,,7,02-04-2022,1889000.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
20747,Construction of PCC Road & U/G Drain  Panchvati Colony Chandan kumar house to Manoj Thakur  house in ward no-01,Construction of PCC Road & U/G Drain  Panchvati Colony Chandan kumar house to Manoj Thakur  house in ward no-01,538.1517.1546.,Construction of PCC Road & U/G Drain  Panchvati Colony Chandan kumar house to Manoj Thakur  house in ward no-01,5233600.0,NIT NO-07/E/PATLIPUTRA /2022 Gr-107,2022-04-04,180,INR,,101,101,1557,1546,2,N,,7,04-04-2022,5233600.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
21501,"CONTRACTION OF U/G DRAIN P.C.C ROAD WORK FORM EAST 
RAMKRISHNA NAGAR SORANGPUR DEVI ASTHAN TO NORTH DAROGA JEE HOUSE TO GANESH 
JEE HOUSE P.M .C UNDER WARD NO- 31 Of P.M.C. Patna.","CONTRACTION OF U/G DRAIN P.C.C ROAD WORK FORM EAST 
RAMKRISHNA NAGAR SORANGPUR DEVI ASTHAN TO NORTH DAROGA JEE HOUSE TO GANESH 
JEE HOUSE P.M .C UNDER WARD NO- 31 Of P.M.C. Patna.",538.1517.1545.,"CONTRACTION OF U/G DRAIN P.C.C ROAD WORK FORM EAST 
RAMKRISHNA NAGAR SORANGPUR DEVI ASTHAN TO NORTH DAROGA JEE HOUSE TO GANESH 
JEE HOUSE P.M .C UNDER WARD NO- 31 Of P.M.C. Patna.",460337.0,"01/E/KAN/2022-23, Group No.-08",2022-04-27,180,INR,,101,101,1557,1545,1,N,,7,27-04-2022,460337.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
21009,Fabrication erection and Special repair of AFS gate of  Nowawaha (Pataili) C/S & Dhobiyawaha (Lohagir) at Jamuhari (Baitin) River Right Bank?,Fabrication erection and Special repair of AFS gate of  Nowawaha (Pataili) C/S & Dhobiyawaha (Lohagir) at Jamuhari (Baitin) River Right Bank?,538.731.1051.1056.,Fabrication erection and Special repair of AFS gate of  Nowawaha (Pataili) C/S & Dhobiyawaha (Lohagir) at Jamuhari (Baitin) River Right Bank?,2186868.0,02/2022-23-GR-06/IMD/SAMASTIPUR,2022-04-19,120,INR,,101,101,1556,1056,2,N,,7,18-04-2022,2186868.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 1, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Repair and Restoration,2022_04
20735,Construction Of PCC Road & U/G Drain in Panchwati Colony From house Of Chandan Kumar To House of Sunil Ji in ward no-01,Construction Of PCC Road & U/G Drain in Panchwati Colony From house Of Chandan Kumar To House of Sunil Ji in ward no-01,538.1517.1546.,Construction Of PCC Road & U/G Drain in Panchwati Colony From house Of Chandan Kumar To House of Sunil Ji in ward no-01,2476000.0,NIT NO-07/E/PATLIPUTRA /2022 Gr-98,2022-04-04,180,INR,,101,101,1557,1546,1,N,,7,04-04-2022,2476000.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
21134,"Construction Of  B/W Drain with cover & Earth Filling in Sub-Jail, Benipur, Darbhanga.","Construction Of  B/W Drain with cover & Earth Filling in Sub-Jail, Benipur, Darbhanga.",538.1026.1096.1206.1207.,"Construction Of  B/W Drain with cover & Earth Filling in Sub-Jail, Benipur, Darbhanga.",6695122.0,33/TENDER/BCD/DARBHANGA/2022-23,2022-04-21,120,INR,,101,101,1557,1207,2,N,,7,21-04-2022,6695122.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
21502,"CONSTRUCTION OF U/G DRAIN & P.C.C WORK FROM CHIRYATAL NALA 
ROAD BINNI TAILOR HOUSE TO BOX DRAIN P.M .C PATNA UNDER WARD NO-31","CONSTRUCTION OF U/G DRAIN & P.C.C WORK FROM CHIRYATAL NALA 
ROAD BINNI TAILOR HOUSE TO BOX DRAIN P.M .C PATNA UNDER WARD NO-31",538.1517.1545.,"CONSTRUCTION OF U/G DRAIN & P.C.C WORK FROM CHIRYATAL NALA 
ROAD BINNI TAILOR HOUSE TO BOX DRAIN P.M .C PATNA UNDER WARD NO-31",104527.0,"01/E/KAN/2022-23, Group No.-09",2022-04-27,180,INR,,101,101,1557,1545,1,N,,7,27-04-2022,104527.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
21579,"CONSTRUCTION OF U/G DRAIN AND PCC ROAD WORK 
FROM SANJAY JI HOUSE TO DHANKI TRAFIC CHOCK IN SHRINAGAR COLONY 
UNDER WARD NO-55 OF PMC, PATNA.","CONSTRUCTION OF U/G DRAIN AND PCC ROAD WORK 
FROM SANJAY JI HOUSE TO DHANKI TRAFIC CHOCK IN SHRINAGAR COLONY 
UNDER WARD NO-55 OF PMC, PATNA.",538.1517.1545.,"CONSTRUCTION OF U/G DRAIN AND PCC ROAD WORK 
FROM SANJAY JI HOUSE TO DHANKI TRAFIC CHOCK IN SHRINAGAR COLONY 
UNDER WARD NO-55 OF PMC, PATNA.",1249700.0,"03/E/KAN/2022-23, Group No.-06",2022-04-28,180,INR,,101,101,1557,1545,1,N,,7,28-04-2022,1249700.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
20868,NIT14/2021-22/MID/Kaimur/gr-21,Khaniya Garland Trench,538.1420.1422.1425.1438.,NIT14/2021-22/MID/Kaimur/gr-21,13660316.0,NIT14/2021-22/MID/KAIMUR/GR No-21,2022-04-13,120,INR,,101,101,1557,1438,2,N,,7,13-04-2022,13660316.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 1, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Others,2022_04
20642,Construction of U/G drain & PCC Road from Khelari Ray to Shiv Nath Ray & brahadeo Ray in ward no-08,Construction of U/G drain & PCC Road from Khelari Ray to Shiv Nath Ray & brahadeo Ray in ward no-08,538.1517.1546.,Construction of U/G drain & PCC Road from Khelari Ray to Shiv Nath Ray & brahadeo Ray in ward no-08,91262.0,NIT NO-07/E/PATLIPUTRA /2022 Gr-18,2022-04-04,180,INR,,101,101,1557,1546,1,N,,4,02-04-2022,91262.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
20653,Construction of U/G drain in Ram Nagari Sector 04 from Main Road in Sidheshwar Singh house in ward no-02,Construction of U/G drain in Ram Nagari Sector 04 from Main Road in Sidheshwar Singh house in ward no-02,538.1517.1546.,Construction of U/G drain in Ram Nagari Sector 04 from Main Road in Sidheshwar Singh house in ward no-02,1356700.0,NIT NO-07/E/PATLIPUTRA /2022 Gr-29,2022-04-04,180,INR,,101,101,1557,1546,1,N,,7,02-04-2022,1356700.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
21542,"CONSTRUCTION OF PCC ROAD AND UG DRAIN WORK IN PANCH GHARWA 
CHITRAGUPT NAGAR Under ward No-45 PMC, Patna.","CONSTRUCTION OF PCC ROAD AND UG DRAIN WORK IN PANCH GHARWA 
CHITRAGUPT NAGAR Under ward No-45 PMC, Patna.",538.1517.1545.,"CONSTRUCTION OF PCC ROAD AND UG DRAIN WORK IN PANCH GHARWA 
CHITRAGUPT NAGAR Under ward No-45 PMC, Patna.",592800.0,"01/E/KAN/2022-23, Group No.-26",2022-04-28,180,INR,,101,101,1557,1545,1,N,,7,28-04-2022,592800.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
20969,"Supplying of different Spare parts conforming to relevant BIS ? standards of  IM-II, IM- III, Singur and ordinary HP-6  Hand pumps as per requirement in 2022-23 under the jurisdiction of P.H.Division, Gopalganj","Supplying of different Spare parts conforming to relevant BIS ? standards of  IM-II, IM- III, Singur and ordinary HP-6  Hand pumps as per requirement in 2022-23 under the jurisdiction of P.H.Division, Gopalganj",538.790.791.1072.1078.,"Supplying of different Spare parts conforming to relevant BIS ? standards of  IM-II, IM- III, Singur and ordinary HP-6  Hand pumps as per requirement in 2022-23 under the jurisdiction of P.H.Division, Gopalganj",863846.0,NIT14/2022-23/PHED GOPALGANJ/(MATERIAL),2022-04-16,180,INR,,101,101,1557,1078,2,N,,6,16-04-2022,863846.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 2, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures,2022_04
