object_id,rail_length,rail_count,timeperiod
10-211-01130,0.0,0.0,
10-211-01131,0.0,0.0,
10-211-01132,4162.894763110062,6.0,
10-211-01133,152591.03001571936,18.0,
10-211-01134,152112.93743248907,35.0,
10-211-01135,77116.5314211616,7.0,
10-211-01136,0.0,0.0,
10-211-01137,52067.92161652843,7.0,
10-211-01138,0.0,0.0,
10-211-01139,0.0,0.0,
10-211-01140,0.0,0.0,
10-211-01141,0.0,0.0,
10-212-01142,0.0,0.0,
10-212-01143,65899.80193614756,16.0,
10-212-01144,7152.995452165629,6.0,
10-212-01145,135707.80281853655,20.0,
10-212-01146,57331.01656593734,12.0,
10-212-01147,103681.9332663191,16.0,
10-212-01148,123086.60827023975,16.0,
10-212-01149,105856.74891512805,24.0,
10-212-01150,33848.37273632085,5.0,
10-212-01151,257943.87324068663,252.0,
10-212-01152,56978.66574704181,10.0,
10-212-01153,236180.1065714809,10.0,
10-212-01154,24387.350627397314,6.0,
10-212-01155,107548.68001626775,9.0,
10-212-01156,127548.2585523068,30.0,
10-212-01157,2969.3877213474584,3.0,
10-213-01158,0.0,0.0,
10-213-01159,0.0,0.0,
10-213-01160,9320.418039655924,6.0,
10-213-01161,151355.6502851501,9.0,
10-213-01162,0.0,0.0,
10-213-01163,0.0,0.0,
10-213-01164,130168.81584890783,8.0,
10-213-01165,0.0,0.0,
10-213-01166,10170.228846434187,5.0,
10-213-01167,0.0,0.0,
10-213-01168,0.0,0.0,
10-213-01169,0.0,0.0,
10-213-01170,0.0,0.0,
10-214-01171,0.0,0.0,
10-214-01172,92818.52056022662,14.0,
10-214-01173,0.0,0.0,
10-214-01174,98901.69196073498,85.0,
10-214-01175,51253.063323891576,8.0,
10-214-01176,0.0,0.0,
10-214-01177,0.0,0.0,
10-214-01178,78687.52181705182,9.0,
10-214-01179,71124.14657505098,7.0,
10-214-01180,0.0,0.0,
10-215-01181,136066.0143757271,8.0,
10-215-01182,33348.12125567078,9.0,
10-215-01183,23691.233361721494,5.0,
10-215-01184,238530.4047527735,80.0,
10-215-01185,156549.03996678608,77.0,
10-215-01186,6189.725374158715,7.0,
10-215-01187,0.0,0.0,
10-215-01188,102147.03657619804,35.0,
10-215-01189,51340.62156713962,60.0,
10-215-01190,17976.67301155008,9.0,
10-215-01191,57798.4337152325,12.0,
10-215-01192,0.0,0.0,
10-215-01193,92864.246378597,16.0,
10-215-01194,0.0,0.0,
10-215-01195,0.0,0.0,
10-215-01196,16035.361724774408,8.0,
10-215-01197,110251.17919252922,32.0,
10-215-01198,25129.82166583307,6.0,
10-216-01199,0.0,0.0,
10-216-01200,111255.3291090987,9.0,
10-216-01201,0.0,0.0,
10-216-01202,0.0,0.0,
10-216-01203,0.0,0.0,
10-216-01204,60769.809575732506,60.0,
10-216-01205,93183.6932832008,36.0,
10-216-01206,33031.78090576908,20.0,
10-216-01207,104076.2579190453,21.0,
10-216-01208,0.0,0.0,
10-216-01209,0.0,0.0,
10-216-01210,0.0,0.0,
10-216-01211,8207.878077669011,6.0,
10-216-01212,494127.250231965,231.0,
10-216-01213,152101.6064128129,22.0,
10-216-01214,124038.8774215879,7.0,
10-217-01215,0.0,0.0,
10-217-01216,0.0,0.0,
10-217-01217,0.0,0.0,
10-217-01218,31746.80315915056,5.0,
10-217-01219,143061.3706582041,24.0,
10-217-01220,51520.333422724245,8.0,
10-217-01221,59048.69359411773,14.0,
10-217-01222,172419.2613134328,30.0,
10-217-01223,65004.82944972138,15.0,
10-217-01224,31253.90730853753,14.0,
10-217-01225,61028.886342789,6.0,
10-217-01226,71254.59115175196,8.0,
10-217-01227,54314.61108001127,5.0,
10-217-01228,113972.24925893408,8.0,
10-218-01229,0.0,0.0,
10-218-01230,141737.873491468,98.0,
10-218-01231,0.0,0.0,
10-218-01232,0.0,0.0,
10-218-01233,0.0,0.0,
10-218-01234,4639.889488823084,12.0,
10-218-01235,185936.74777706625,150.0,
10-218-01236,72831.18496623321,80.0,
10-218-01237,76234.59978745814,8.0,
10-218-01238,26522.964232715312,12.0,
10-218-01239,37950.815247775805,7.0,
10-218-01240,58954.28226342071,18.0,
10-218-01241,0.0,0.0,
10-218-01242,0.0,0.0,
10-218-01243,0.0,0.0,
10-218-01244,0.0,0.0,
10-218-01245,4797.888834197026,8.0,
10-218-01246,123630.47995754004,56.0,
10-218-01247,0.0,0.0,
10-219-01248,145993.32145173062,28.0,
10-219-01249,0.0,0.0,
10-219-01250,0.0,0.0,
10-219-01251,64948.004717689335,6.0,
10-219-01252,0.0,0.0,
10-219-01253,0.0,0.0,
10-219-01254,104055.78937603495,8.0,
10-219-01255,100461.03583265636,48.0,
10-219-01256,42935.36690217588,6.0,
10-219-01257,89697.84675961274,30.0,
10-219-01258,241710.24395106843,144.0,
10-219-01259,36179.75948448692,6.0,
10-219-01260,93907.56018848855,14.0,
10-219-01261,0.0,0.0,
10-219-01262,0.0,0.0,
10-219-01263,0.0,0.0,
10-219-01264,16476.792948028648,8.0,
10-219-01265,54859.97550419052,7.0,
10-219-01266,88980.24639016262,7.0,
10-219-01267,187246.50400936947,49.0,
10-220-01268,57647.10719079646,12.0,
10-220-01269,0.0,0.0,
10-220-01270,98064.43743665594,21.0,
10-220-01271,116795.73136789864,9.0,
10-220-01272,99732.66134513308,13.0,
10-220-01273,0.0,0.0,
10-220-01274,0.0,0.0,
10-220-01275,0.0,0.0,
10-220-01276,0.0,0.0,
10-220-01277,0.0,0.0,
10-220-01278,239350.1927827508,72.0,
10-220-01279,0.0,0.0,
10-220-01280,41109.56922020027,5.0,
10-220-01281,18054.68672700613,6.0,
10-220-01282,36239.75410783499,5.0,
10-220-01283,46075.08811849786,7.0,
10-221-01284,68214.53368507022,10.0,
10-221-01285,76922.52641427044,7.0,
10-221-01286,0.0,0.0,
10-221-01287,0.0,0.0,
10-221-01288,198771.5590838521,110.0,
10-221-01289,66831.82425869108,8.0,
10-221-01290,0.0,0.0,
10-221-01291,0.0,0.0,
10-221-01292,51276.662127309086,6.0,
10-221-01293,0.0,0.0,
10-221-01294,69703.91224428327,8.0,
10-221-01295,0.0,0.0,
10-221-01296,64974.77195248696,5.0,
10-221-01297,73508.77756754926,8.0,
10-221-01298,142071.61850033607,12.0,
10-221-01299,98082.85491315804,9.0,
10-221-01300,60512.223463564194,8.0,
10-221-01301,0.0,0.0,
10-221-01302,141597.37058631243,14.0,
10-221-01303,87739.3290394734,7.0,
10-222-01304,0.0,0.0,
10-222-01305,13165.65854183041,6.0,
10-222-01306,37265.621124047626,7.0,
10-222-01307,0.0,0.0,
10-222-01308,29058.76076537073,7.0,
10-222-01309,14926.19225695419,8.0,
10-222-01310,149031.4730416321,30.0,
10-222-01311,58931.02348327404,18.0,
10-222-01312,102942.0136524077,18.0,
10-222-01313,0.0,0.0,
10-222-01314,133389.86842739224,40.0,
10-222-01315,0.0,0.0,
10-222-01316,63441.57458224501,9.0,
10-222-01317,0.0,0.0,
10-222-01318,142092.83290731363,42.0,
10-222-01319,90291.48459554224,8.0,
10-222-01320,0.0,0.0,
10-222-01321,0.0,0.0,
10-223-01322,0.0,0.0,
10-223-01323,244653.1726609897,24.0,
10-223-01324,75961.95475658885,18.0,
10-223-01325,53927.46659355537,6.0,
10-223-01326,0.0,0.0,
10-223-01327,160779.09004874073,9.0,
10-223-01328,47732.50973736086,5.0,
10-224-01329,41890.81854010728,7.0,
10-224-01330,88371.47356369818,18.0,
10-224-01331,125268.51447827648,28.0,
10-224-01332,62067.56265794194,7.0,
10-224-01333,55979.66796892608,10.0,
10-224-01334,73.44435928886593,7.0,
10-224-01335,74976.47450796321,5.0,
10-224-01336,350041.283224236,196.0,
10-224-01337,4274.156498733484,5.0,
10-224-01338,86777.6465201747,32.0,
10-224-01339,45289.33424125198,24.0,
10-224-01340,217419.9628156686,9.0,
10-224-01341,0.0,0.0,
10-224-01342,22191.77104706162,14.0,
10-224-01343,173762.90033183325,119.0,
10-224-01344,8750.190752195733,8.0,
10-225-01345,0.0,0.0,
10-225-01346,0.0,0.0,
10-225-01347,122207.30515474697,7.0,
10-225-01348,0.0,0.0,
10-225-01349,71827.7179504711,10.0,
10-225-01350,182776.2279109333,63.0,
10-225-01351,0.0,0.0,
10-225-01352,0.0,0.0,
10-225-01353,75117.5960965578,36.0,
10-225-01354,99394.03147800908,10.0,
10-225-01355,59649.62514517034,16.0,
10-226-01356,37923.96382858259,22.0,
10-226-01357,100303.91319671986,9.0,
10-226-01358,89707.20317725447,48.0,
10-226-01359,95055.50845284513,7.0,
10-226-01360,0.0,0.0,
10-226-01361,0.0,0.0,
10-226-01362,0.0,0.0,
10-226-01363,0.0,0.0,
10-226-01364,0.0,0.0,
10-227-01365,78122.7493503014,8.0,
10-227-01366,14166.19545153264,6.0,
10-227-01367,403379.95274220855,32.0,
10-227-01368,232644.18695890403,50.0,
10-227-01369,177032.2062184899,16.0,
10-227-01370,16985.2166167059,7.0,
10-227-01371,0.0,0.0,
10-228-01372,1089.1608712318275,7.0,
10-228-01373,0.0,0.0,
10-228-01374,277151.4861386806,40.0,
10-228-01375,0.0,0.0,
10-228-01376,0.0,0.0,
10-228-01377,13463.423691675678,6.0,
10-229-01378,27565.95073742969,6.0,
10-229-01379,96105.78928461732,40.0,
10-229-01380,69865.91096392894,8.0,
10-229-01381,45581.18506372518,24.0,
10-229-01382,168359.43786881762,40.0,
10-229-01383,0.0,0.0,
10-229-01384,0.0,0.0,
10-229-01385,0.0,0.0,
10-229-01386,85101.36914276025,35.0,
10-229-01387,57170.28619836292,9.0,
10-229-01388,18126.950450968743,9.0,
10-229-01389,0.0,0.0,
10-229-01390,83073.62989303718,8.0,
10-229-01391,70218.18500352908,7.0,
10-229-01392,148868.30387751234,64.0,
10-229-01393,0.0,0.0,
10-229-01394,113151.56519009372,27.0,
10-229-01395,56016.05316482574,6.0,
10-229-01396,0.0,0.0,
10-229-01397,0.0,0.0,
10-230-01398,0.0,0.0,
10-230-01399,136004.35585348465,35.0,
10-230-01400,224803.3826168154,91.0,
10-230-01401,0.0,0.0,
10-230-01402,63276.00040126864,21.0,
10-230-01403,142472.75596518395,7.0,
10-230-01404,0.0,0.0,
10-230-01405,0.0,0.0,
10-230-01406,0.0,0.0,
10-230-01407,0.0,0.0,
10-230-01408,97051.40251408888,8.0,
10-230-01409,30659.412271749006,8.0,
10-230-01410,63520.47602456463,7.0,
10-230-01411,104659.41650465672,36.0,
10-230-01412,56857.74270860771,20.0,
10-230-01413,54294.30375905251,7.0,
10-230-01414,139417.48706657655,21.0,
10-230-01415,40584.36601051864,5.0,
10-230-01416,0.0,0.0,
10-230-01417,66130.43412518325,6.0,
10-230-01418,85825.88136188184,9.0,
10-230-01419,0.0,0.0,
10-230-01420,249411.8852349078,24.0,
10-231-01421,0.0,0.0,
10-231-01422,56552.87321027828,55.0,
10-231-01423,0.0,0.0,
10-231-01424,62843.80012985502,8.0,
10-231-01425,0.0,0.0,
10-231-01426,218214.6111239089,27.0,
10-231-01427,103813.82692322724,5.0,
10-231-01428,0.0,0.0,
10-231-01429,96505.38988073322,7.0,
10-231-01430,85944.47157026893,7.0,
10-231-01431,38230.89488311639,5.0,
10-231-01432,0.0,0.0,
10-231-01433,0.0,0.0,
10-231-01434,0.0,0.0,
10-232-01435,1955.8702000065875,5.0,
10-232-01436,0.0,0.0,
10-232-01437,93504.87937061187,9.0,
10-232-01438,0.0,0.0,
10-232-01439,0.0,0.0,
10-232-01440,109808.51370734084,8.0,
10-232-01441,91887.26772999667,25.0,
10-232-01442,31181.74537092973,10.0,
10-232-01443,0.0,0.0,
10-232-01444,0.0,0.0,
10-232-01445,0.0,0.0,
10-233-01446,0.0,0.0,
10-233-01447,0.0,0.0,
10-233-01448,119793.70435285066,8.0,
10-233-01449,102483.83056031328,6.0,
10-233-01450,104964.74888158412,12.0,
10-233-01451,0.0,0.0,
10-233-01452,0.0,0.0,
10-233-01453,0.0,0.0,
10-233-01454,0.0,0.0,
10-233-01455,0.0,0.0,
10-233-01456,0.0,0.0,
10-234-01457,0.0,0.0,
10-234-01458,0.0,0.0,
10-234-01459,0.0,0.0,
10-234-01460,0.0,0.0,
10-234-01461,127410.07932158762,8.0,
10-234-01462,0.0,0.0,
10-234-01463,0.0,0.0,
10-234-01464,0.0,0.0,
10-234-01465,53684.70043253669,6.0,
10-234-01466,99947.2803459094,7.0,
10-234-01467,5360.578463701078,8.0,
10-234-01468,14044.370772867103,7.0,
10-234-01469,0.0,0.0,
10-234-01470,100356.94488871678,7.0,
10-234-01471,252347.44898511667,105.0,
10-234-01472,0.0,0.0,
10-234-01473,247784.08557611823,112.0,
10-234-01474,103365.90248234796,7.0,
10-234-01475,61480.967233531104,5.0,
10-235-01476,0.0,0.0,
10-235-01477,0.0,0.0,
10-235-01478,0.0,0.0,
10-235-01479,171461.94336522615,9.0,
10-235-01480,39345.12698318172,8.0,
10-235-01481,90720.40685383006,6.0,
10-235-01482,192958.0215137044,24.0,
10-235-01483,123355.5093359512,20.0,
10-235-01484,0.0,0.0,
10-235-01485,0.0,0.0,
10-235-01486,0.0,0.0,
10-236-01487,0.0,0.0,
10-236-01488,0.0,0.0,
10-236-01489,70826.28464450783,6.0,
10-236-01490,0.0,0.0,
10-236-01491,136467.92358281286,35.0,
10-236-01492,87852.44738598652,8.0,
10-236-01493,0.0,0.0,
10-236-01494,119905.10864440032,63.0,
10-236-01495,139360.5258053738,91.0,
10-236-01496,81267.69673822526,7.0,
10-236-01497,62143.74571620989,5.0,
10-236-01498,0.0,0.0,
10-236-01499,0.0,0.0,
10-236-01500,0.0,0.0,
10-236-01501,0.0,0.0,
10-236-01502,0.0,0.0,
10-236-01503,0.0,0.0,
10-236-01504,0.0,0.0,
10-236-01505,0.0,0.0,
10-236-01506,94470.8392850362,6.0,
10-236-01507,152861.63010966647,16.0,
10-236-01508,161306.42627891735,12.0,
10-236-01509,0.0,0.0,
10-236-01510,0.0,0.0,
10-237-01511,42331.93625034852,30.0,
10-237-01512,87661.42977306436,21.0,
10-237-01513,115747.1086582056,7.0,
10-237-01514,57609.93090855185,7.0,
10-237-01515,0.0,0.0,
10-237-01516,0.0,0.0,
10-237-01517,0.0,0.0,
10-237-01518,0.0,0.0,
10-237-01519,51519.71319086255,8.0,
10-237-01520,126651.63856198316,16.0,
10-237-01521,60550.25026875767,35.0,
10-237-01522,67569.69144432503,24.0,
10-237-01523,66654.06875880813,66.0,
10-237-01524,8321.077822316522,16.0,
10-238-01525,0.0,0.0,
10-238-01526,0.0,0.0,
10-238-01527,7979.9848313203165,8.0,
10-238-01528,70191.00093396285,8.0,
10-238-01529,0.0,0.0,
10-238-01530,266956.73323074053,8.0,
10-238-01531,63713.17699058604,6.0,
10-238-01532,0.0,0.0,
10-238-01533,0.0,0.0,
10-238-01534,32517.704352993045,4.0,
10-239-01535,0.0,0.0,
10-239-01536,86267.65079007714,6.0,
10-239-01537,10329.556893284343,7.0,
10-239-01538,0.0,0.0,
10-239-01539,0.0,0.0,
10-239-01540,135559.80930315916,8.0,
10-239-01541,0.0,0.0,
10-240-01542,0.0,0.0,
10-240-01543,0.0,0.0,
10-240-01544,0.0,0.0,
10-240-01545,0.0,0.0,
10-240-01546,0.0,0.0,
