object_id,road_length,timeperiod
10-209-01119,830328.7341470642,
10-209-01120,974293.2799736804,
10-210-01121,545203.2702754949,
10-210-01122,527217.5055554801,
10-210-01123,1005362.0129328852,
10-210-01124,449104.0798913127,
10-210-01125,972775.8956187632,
10-210-01126,750371.7369593205,
10-210-01127,673282.8520521587,
10-211-01128,1025265.03634828,
10-211-01129,698317.8436208908,
10-211-01130,839377.5801453025,
10-211-01131,820441.9468818394,
10-211-01132,729811.4031935487,
10-211-01133,1207191.9077253195,
10-211-01134,803120.9379268285,
10-211-01135,817309.1405121661,
10-211-01136,476453.97465794726,
10-211-01137,547414.9836218872,
10-211-01138,887426.6621636376,
10-211-01139,592276.5418297432,
10-211-01140,530536.211363716,
10-211-01141,696819.9360116218,
10-212-01142,632927.6028368297,
10-212-01143,986981.9458752448,
10-212-01144,422222.65803031577,
10-212-01145,1418104.7952814463,
10-212-01146,509657.81270447857,
10-212-01147,619972.926608063,
10-212-01148,510421.3809730698,
10-212-01149,805459.9569608063,
10-212-01150,319363.78692995914,
10-212-01151,484002.172427701,
10-212-01152,329946.894780505,
10-212-01153,744505.5981807522,
10-212-01154,405633.1704642313,
10-212-01155,651616.8907967007,
10-212-01156,703924.8928280706,
10-212-01157,280669.251336031,
10-213-01158,430790.747624944,
10-213-01159,600289.290925499,
10-213-01160,424523.1891411584,
10-213-01161,929567.5329850956,
10-213-01162,286735.0242284801,
10-213-01163,1165830.3534116435,
10-213-01164,676348.9698335045,
10-213-01165,420553.4482465137,
10-213-01166,357865.61615155544,
10-213-01167,807972.7025199573,
10-213-01168,285302.5994911749,
10-213-01169,679360.7293674569,
10-213-01170,628711.6680203564,
10-214-01171,501627.4197296235,
10-214-01172,489070.5104363167,
10-214-01173,859445.2101140976,
10-214-01174,363996.7133043484,
10-214-01175,632994.2467819281,
10-214-01176,363781.9613716927,
10-214-01177,648508.984362108,
10-214-01178,963489.4911533165,
10-214-01179,518745.0078389644,
10-214-01180,292814.4862499267,
10-215-01181,804551.1017174694,
10-215-01182,977984.2952094804,
10-215-01183,400651.3136185603,
10-215-01184,1181055.3845067683,
10-215-01185,607055.6978341771,
10-215-01186,604176.6396706415,
10-215-01187,756554.5170839949,
10-215-01188,743175.7991025808,
10-215-01189,754691.3522655626,
10-215-01190,819860.77667452,
10-215-01191,355471.1372643234,
10-215-01192,807308.9537824106,
10-215-01193,973894.3247525496,
10-215-01194,402424.5200744465,
10-215-01195,423878.8981440928,
10-215-01196,715962.0294583794,
10-215-01197,626568.1959001775,
10-215-01198,495095.64890445146,
10-216-01199,501550.916859693,
10-216-01200,1007381.7575041832,
10-216-01201,981534.3659752064,
10-216-01202,1257429.022935316,
10-216-01203,456762.2226372246,
10-216-01204,434952.3383896362,
10-216-01205,1338282.042678159,
10-216-01206,874789.8199227604,
10-216-01207,634088.1981894335,
10-216-01208,744950.7882221134,
10-216-01209,696014.7270453753,
10-216-01210,399602.9055551492,
10-216-01211,339141.854783529,
10-216-01212,2084229.6131842823,
10-216-01213,758614.1411165801,
10-216-01214,660238.0884153426,
10-217-01215,338655.03708055103,
10-217-01216,218111.29192538705,
10-217-01217,422731.2200612056,
10-217-01218,239687.6871800045,
10-217-01219,525434.5487264359,
10-217-01220,581688.8797866991,
10-217-01221,573439.415399641,
10-217-01222,489538.8497053573,
10-217-01223,255931.4963307165,
10-217-01224,689552.1385911289,
10-217-01225,430466.5108084994,
10-217-01226,756509.1059258657,
10-217-01227,310541.3749232741,
10-217-01228,700644.3828326876,
10-218-01229,261005.46610655377,
10-218-01230,580310.4276899435,
10-218-01231,727706.0097791218,
10-218-01232,524370.9105217886,
10-218-01233,570673.386341825,
10-218-01234,207399.0458805124,
10-218-01235,774655.2141988811,
10-218-01236,534988.9215760459,
10-218-01237,710787.8996009515,
10-218-01238,369846.84824509046,
10-218-01239,619649.2703420626,
10-218-01240,350855.3382134548,
10-218-01241,210280.2415786592,
10-218-01242,485736.0151515823,
10-218-01243,448449.1210271295,
10-218-01244,315264.56963355484,
10-218-01245,594083.0635923049,
10-218-01246,661540.3083841553,
10-218-01247,440522.4599351549,
10-219-01248,514777.85229972855,
10-219-01249,475869.25625162927,
10-219-01250,288479.6069352855,
10-219-01251,335896.142896088,
10-219-01252,800407.2457208808,
10-219-01253,221018.84202601507,
10-219-01254,716042.5040516873,
10-219-01255,684602.795949376,
10-219-01256,350445.6553507893,
10-219-01257,381613.6522464906,
10-219-01258,861299.8329633076,
10-219-01259,233255.45954798424,
10-219-01260,548303.4337038363,
10-219-01261,681632.2499505652,
10-219-01262,335780.3662975407,
10-219-01263,461121.4202327736,
10-219-01264,830069.1218023541,
10-219-01265,567203.3740905082,
10-219-01266,515912.8508087647,
10-219-01267,443000.7412197781,
10-220-01268,391521.0914569754,
10-220-01269,353033.4137368933,
10-220-01270,563271.764117445,
10-220-01271,799849.4696296452,
10-220-01272,499752.6089366418,
10-220-01273,340458.2830274785,
10-220-01274,849023.0892637419,
10-220-01275,697615.2540086901,
10-220-01276,712450.0119007415,
10-220-01277,423975.18958091777,
10-220-01278,575666.3240932124,
10-220-01279,1390040.9302330746,
10-220-01280,396292.1113307079,
10-220-01281,270722.9847312436,
10-220-01282,335213.0411908509,
10-220-01283,513983.1182529561,
10-221-01284,1030516.7240689888,
10-221-01285,566796.1684625817,
10-221-01286,604444.0494152029,
10-221-01287,561467.0490493879,
10-221-01288,1009860.9038241744,
10-221-01289,460077.7153093087,
10-221-01290,346294.9671051549,
10-221-01291,657889.127731783,
10-221-01292,374679.9056027455,
10-221-01293,536372.0064279017,
10-221-01294,580196.0006470412,
10-221-01295,867055.8108673735,
10-221-01296,283090.5405114012,
10-221-01297,579191.6925617638,
10-221-01298,440791.3454203469,
10-221-01299,781471.6651708024,
10-221-01300,608062.4000989258,
10-221-01301,409688.5741668671,
10-221-01302,772474.1281733529,
10-221-01303,458393.7859721659,
10-222-01304,222603.1917548325,
10-222-01305,519008.0575216505,
10-222-01306,438016.7241656721,
10-222-01307,651334.8018112173,
10-222-01308,646745.5413195746,
10-222-01309,216575.96908764215,
10-222-01310,1016208.2438282964,
10-222-01311,504879.76910421136,
10-222-01312,489512.1126997919,
10-222-01313,373035.1801739208,
10-222-01314,825622.4886407583,
10-222-01315,333748.8300925275,
10-222-01316,458803.7796807657,
10-222-01317,546965.1856629964,
10-222-01318,528798.5632534705,
10-222-01319,690118.7883200861,
10-222-01320,751451.649660843,
10-222-01321,259069.84954751632,
10-223-01322,737574.1514023872,
10-223-01323,1182613.3084581331,
10-223-01324,381953.54829526576,
10-223-01325,479748.5734232696,
10-223-01326,638752.4653271013,
10-223-01327,889512.0839671636,
10-223-01328,405546.2013770965,
10-224-01329,611729.8807792417,
10-224-01330,534919.0853506369,
10-224-01331,650482.7636809289,
10-224-01332,579104.3257433366,
10-224-01333,253210.83138964107,
10-224-01334,602256.0290393662,
10-224-01335,625073.0079792152,
10-224-01336,812934.709896486,
10-224-01337,299312.7861117425,
10-224-01338,617396.5806230366,
10-224-01339,759961.4731982604,
10-224-01340,1136292.251824055,
10-224-01341,505323.8884899428,
10-224-01342,675792.9649300292,
10-224-01343,676537.0492632927,
10-224-01344,305155.91302649304,
10-225-01345,619923.757938907,
10-225-01346,619710.0638564975,
10-225-01347,548513.5773242305,
10-225-01348,482152.1990533832,
10-225-01349,556101.0685278304,
10-225-01350,868415.4452134944,
10-225-01351,741013.438857313,
10-225-01352,856990.0795868547,
10-225-01353,921643.9289430142,
10-225-01354,816605.5441232005,
10-225-01355,395977.75869524747,
10-226-01356,1609860.528823356,
10-226-01357,993552.8447062656,
10-226-01358,262628.11930496304,
10-226-01359,664260.6901675664,
10-226-01360,1531193.438538985,
10-226-01361,276137.9901914137,
10-226-01362,343966.0305603688,
10-226-01363,264811.28828384343,
10-226-01364,386322.4000528467,
10-227-01365,692828.3295558535,
10-227-01366,476287.2009976839,
10-227-01367,1004416.467336196,
10-227-01368,1062832.2616100973,
10-227-01369,621497.3372385075,
10-227-01370,626141.3634279878,
10-227-01371,447815.1738201299,
10-228-01372,530073.3554049986,
10-228-01373,432101.4739625691,
10-228-01374,973360.094519732,
10-228-01375,363818.8450784108,
10-228-01376,419085.992581023,
10-228-01377,474779.4282253792,
10-229-01378,316602.5664797586,
10-229-01379,595512.3247465849,
10-229-01380,900396.9623376064,
10-229-01381,381573.5532215523,
10-229-01382,470692.29169548926,
10-229-01383,570902.3024955048,
10-229-01384,657242.4621316396,
10-229-01385,499660.1720579274,
10-229-01386,623038.9823540899,
10-229-01387,637790.4154710548,
10-229-01388,367943.4553632893,
10-229-01389,393470.42086824274,
10-229-01390,674362.6169275397,
10-229-01391,550698.2199571352,
10-229-01392,794097.7261914908,
10-229-01393,362830.8764208134,
10-229-01394,722245.2027321726,
10-229-01395,429497.32385103934,
10-229-01396,718670.7295254206,
10-229-01397,175822.7996301574,
10-230-01398,605453.0059617066,
10-230-01399,494927.8307061759,
10-230-01400,551530.4335408191,
10-230-01401,239575.4174166985,
10-230-01402,445506.13501633547,
10-230-01403,734646.7141388755,
10-230-01404,662624.8696347671,
10-230-01405,468447.984114159,
10-230-01406,421089.1626220476,
10-230-01407,1051922.2269188734,
10-230-01408,785364.8410778488,
10-230-01409,685888.0790688149,
10-230-01410,520708.5373929906,
10-230-01411,793977.4256723712,
10-230-01412,313953.16272599075,
10-230-01413,290909.9633540662,
10-230-01414,758154.4209434757,
10-230-01415,216329.65305793297,
10-230-01416,638688.2133987271,
10-230-01417,515382.9628926583,
10-230-01418,866705.4844663708,
10-230-01419,299526.02555909846,
10-230-01420,920393.2665152906,
10-231-01421,497900.95316272025,
10-231-01422,544125.4957059975,
10-231-01423,695648.5262096173,
10-231-01424,682434.75978085,
10-231-01425,382899.34207698057,
10-231-01426,749547.2139968588,
10-231-01427,515688.3616008411,
10-231-01428,791171.0867913533,
10-231-01429,635853.8126930948,
10-231-01430,480777.16491916735,
10-231-01431,419472.8604528174,
10-231-01432,631899.826190696,
10-231-01433,687325.3309236118,
10-231-01434,278808.3929253834,
10-232-01435,391782.4285388864,
10-232-01436,199265.36796095304,
10-232-01437,1084900.555987739,
10-232-01438,237141.62712784295,
10-232-01439,125067.5092833178,
10-232-01440,834678.5828820032,
10-232-01441,409976.35220402025,
10-232-01442,446915.3081547123,
10-232-01443,546616.3048315014,
10-232-01444,690688.1095209885,
10-232-01445,1141644.9097619376,
10-233-01446,450794.04927305,
10-233-01447,879225.4373192136,
10-233-01448,959011.6585999712,
10-233-01449,771806.8411339833,
10-233-01450,588561.8491460046,
10-233-01451,263488.0364192805,
10-233-01452,927343.430349689,
10-233-01453,910447.4065819248,
10-233-01454,688134.2772473351,
10-233-01455,610443.3103372987,
10-233-01456,1476750.6576896608,
10-234-01457,407874.9513477227,
10-234-01458,1702612.9118745087,
10-234-01459,423175.66652736417,
10-234-01460,202881.54665452492,
10-234-01461,639899.8457897716,
10-234-01462,646979.6469987795,
10-234-01463,651418.5894372811,
10-234-01464,372628.8086712376,
10-234-01465,306891.7151812911,
10-234-01466,520076.9409605516,
10-234-01467,929654.8954923176,
10-234-01468,771531.4939325836,
10-234-01469,797466.5884197215,
10-234-01470,858621.5717681146,
10-234-01471,860761.2791168103,
10-234-01472,389480.66555699706,
10-234-01473,616809.7359679986,
10-234-01474,468930.7056895232,
10-234-01475,400539.9972344423,
10-235-01476,411667.8222369433,
10-235-01477,562397.0788616822,
10-235-01478,663881.2663114934,
10-235-01479,1362182.522869027,
10-235-01480,946795.5518880092,
10-235-01481,682468.8153580102,
10-235-01482,849943.6406916367,
10-235-01483,787093.119120414,
10-235-01484,401062.51305714506,
10-235-01485,863232.3078106495,
10-235-01486,1253579.4878747652,
10-236-01487,976093.4913341636,
10-236-01488,884697.585399466,
10-236-01489,615816.904900777,
10-236-01490,843848.2108193564,
10-236-01491,503805.6569881593,
10-236-01492,678310.6270356295,
10-236-01493,507831.2949727703,
10-236-01494,488547.5986870003,
10-236-01495,581068.1985450918,
10-236-01496,479263.50157164095,
10-236-01497,368319.72887001286,
10-236-01498,830359.3839810089,
10-236-01499,456252.4152905134,
10-236-01500,386854.23482592864,
10-236-01501,495479.0805435863,
10-236-01502,435059.360011638,
10-236-01503,637301.2341040038,
10-236-01504,470080.8966568463,
10-236-01505,987089.6560788284,
10-236-01506,588280.1904789238,
10-236-01507,764286.8782685394,
10-236-01508,845645.77327536,
10-236-01509,652829.9145084135,
10-236-01510,378080.620638022,
10-237-01511,327163.3722201881,
10-237-01512,549714.9823736292,
10-237-01513,694780.9540019098,
10-237-01514,467811.04262044415,
10-237-01515,661876.9999990705,
10-237-01516,548662.8825838327,
10-237-01517,493062.7826799913,
10-237-01518,265060.0329668944,
10-237-01519,661206.7402642149,
10-237-01520,616504.7926360643,
10-237-01521,284567.936552648,
10-237-01522,408661.8261557057,
10-237-01523,605350.8197217181,
10-237-01524,480233.6903803739,
10-238-01525,695833.2155579366,
10-238-01526,392532.11825428886,
10-238-01527,651709.9180448658,
10-238-01528,825116.9996468707,
10-238-01529,608493.7074636723,
10-238-01530,1069623.4142241927,
10-238-01531,299718.3468443908,
10-238-01532,1034192.6134473148,
10-238-01533,427003.4212264282,
10-238-01534,885299.2029562863,
10-239-01535,597817.693818905,
10-239-01536,526682.7472162662,
10-239-01537,528303.3633467313,
10-239-01538,360286.6334588132,
10-239-01539,449426.5304950314,
10-239-01540,931525.3387445604,
10-239-01541,472580.4547970981,
10-240-01542,400605.4399503815,
10-240-01543,551474.5349768561,
10-240-01544,1285991.8568129698,
10-240-01545,340081.56971425464,
10-240-01546,323409.6339571726,
